"text,created_at,favorite_count"
"Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies. Work on documents has already started and the process is moving...,07-25-2018 23:42:23,60165"
"...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!,07-25-2018 23:42:24,50035"
"Obviously the European Union as represented by @JunckerEU and the United States as represented by yours truly love each other! https://t.co/42ImacgCN0,07-25-2018 23:49:34,52406"
"Thank you Georgia! They say that my endorsement last week of Brian Kemp in the Republican Primary for Governor against a very worthy opponent lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race but congratulations to Brian!,07-26-2018 00:16:32,69301"
"Great to be back on track with the European Union. This was a big day for free and fair trade!,07-26-2018 01:01:08,105281"
"European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also they will be buying vast amounts of LNG!,07-26-2018 01:07:28,91623"
"Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.,07-26-2018 11:46:09,159804"
"Heading to Dubuque Iowa and then Granite City Illinois. Looking  forward to being with many great friends!,07-26-2018 14:11:30,67926"
"This is great - on my way see you soon @IAGovernor Kim Reynolds! https://t.co/SXfkk12Uig,07-26-2018 14:52:18,41256"
"The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson a great Christian family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!,07-26-2018 15:22:39,122313"
"Thank you @U_S_Steel and Granite City Illinois! https://t.co/6RsUvGF6rg,07-26-2018 21:12:45,47188"
"PROMISES KEPT! https://t.co/vR2R5WXPVD,07-26-2018 21:43:13,75571"
".@AlanDersh a brilliant lawyer who although a Liberal Democrat who probably didn’t vote for me has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...,07-26-2018 22:48:38,72787"
"...called “The Case Against Impeaching Trump” which I would encourage all people with Trump Derangement Syndrome to read!,07-26-2018 22:48:40,66953"
"America is OPEN FOR BUSINESS and U.S. Steel is back! https://t.co/lJTcr6JHBW,07-27-2018 02:37:00,90662"
"The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years this will be a great moment for so many families. Thank you to Kim Jong Un.,07-27-2018 03:50:54,104925"
"Way to go Jerry. This is what the league should do! https://t.co/yEP1jK57xi,07-27-2018 10:56:17,59398"
"Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City Illinois only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...,07-27-2018 11:26:20,82459"
"....the only Collusion with Russia was with the Democrats so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions NO....,07-27-2018 11:38:32,98240"
".....I did NOT know of the meeting with my son Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee I wonder if they helped him make the choice!,07-27-2018 11:56:15,86807"
"GREAT GDP numbers just released. Will be having a news conference soon!,07-27-2018 13:17:09,79239"
".@JohnJamesMI who is running in the Republican Primary in the great state of Michigan is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate successful businessman and a African American leader...,07-27-2018 15:53:20,70735"
"...John is strong on crime and borders loves our Military our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!,07-27-2018 15:53:20,53484"
".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders loves our Military our Vets and our Second Amendment. He has my full and total Endorsement!,07-27-2018 15:58:45,47293"
"I am thrilled to announce that in the second quarter of this year the U.S. Economy grew at the amazing rate of 4.1%! https://t.co/xeAPwAAOXN,07-27-2018 16:12:14,90779"
"We have accomplished an economic turnaround of HISTORIC proportions! https://t.co/vnmMtPv0kk,07-27-2018 16:20:37,67318"
"The @USNavy’s first female Admiral Alene Duerk once said: “It was a nice distinction to have and to be recognized as the first but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that and America is forever grateful! https://t.co/tOqkzqGVG7,07-27-2018 18:16:46,54602"
"Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS JOBS JOBS! https://t.co/evO63CpqPP,07-27-2018 19:23:07,59904"
"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders loves our Military Vets and Second Amendment. Get out and vote for David on Thursday August 2nd. He has my full and total Endorsement!,07-27-2018 20:08:06,72793"
"Democrats who want Open Borders and care little about Crime are incompetent but they have the Fake News Media almost totally on their side!,07-27-2018 22:45:56,118933"
"The only things the Democrats do well is “Resist” which is their campaign slogan and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!,07-28-2018 00:47:58,118530"
"Join me in Tampa Florida next Tuesday July 31st at 7:00pmE for a #MAGA Rally! Tickets: https://t.co/Q2PMyTACl8 https://t.co/URjvN8Owoe,07-28-2018 01:53:48,55585"
"https://t.co/E3xvdUGZqa,07-28-2018 16:37:29,85655"
"Tom Homan fmr ICE Director: “There is nobody that has done more for border security &amp; public safety than President Trump. I’ve worked for six presidents and I respect them all but nobody has done more than this Administration &amp; President Trump that’s just a stone cold fact!”,07-29-2018 11:31:52,87009"
"Wow highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong please recheck that poll!,07-29-2018 11:44:00,102444"
"Do you think the Fake News Media will ever report on this tweet from Michael? https://t.co/kXLCKZO5Fr,07-29-2018 11:52:49,50407"
"Please understand there are consequences when people cross our Border illegally whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST &amp; WORST immigration laws anywhere in the world! Vote “R”,07-29-2018 11:58:09,127626"
"Had a very good and interesting meeting at the White House with A.G. Sulzberger Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media &amp; how that Fake News has morphed into phrase “Enemy of the People.” Sad!,07-29-2018 12:30:04,75592"
"The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and of course the historically low unemployment numbers especially for African Americans Hispanics Asians and Women.,07-29-2018 12:42:52,88751"
"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,07-29-2018 13:13:59,135850"
"When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government it  truly puts the lives of many not just journalists at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...,07-29-2018 19:09:17,91737"
"...accurately. 90% of media coverage of my Administration is negative despite the tremendously positive results we are achieving it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...,07-29-2018 19:09:18,44052"
